game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
19777,Indonesia,"['Jeroen Doumen', 'Joris Wiersinga']","['Jeroen Kesselaar', 'Ynze Moedt']",2005,2,5,14,240,180,240,"['One Moment Games', 'Splotter Spellen']","['Economic', 'Industry / Manufacturing', 'Transportation']","['Components: Gems/Crystals', 'Country: Indonesia', 'Digital Implementations: SlothNinja', 'Digital Implementations: TableTop Simulator Mod (TTS)']","['Auction/Bidding', 'Pick-up and Deliver', 'Tech Trees / Tech Tracks']",,,,,2018-10-06,189,2018-11-24,290,2023-08-26,,,,,,,,,,,,,,,,,99,2018-10-20,160,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/19777
97207,Dungeon Petz,['Vlaada Chvátil'],['David Cochard'],2011,2,4,13,90,90,90,"['Czech Games Edition', 'Devir', 'GaGa Games', 'Heidelberger Spieleverlag', 'HomoLudicus', 'IELLO', 'MINDOK', 'One Moment Games', 'Rebel Sp. z o.o.', 'Z-Man Games']","['Animals', 'Fantasy', 'Humor']","['Creatures: Monsters', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Boiteajeux', 'Digital Implementations: Tabletopia', 'Game: Dungeon Lords', 'Theme: Villainy']","['Auction/Bidding', 'Hand Management', 'Selection Order Bid', 'Simultaneous Action Selection', 'Worker Placement']",,,,,2018-10-06,145,2018-12-01,291,2023-09-02,,,,,,,,,,,,,,,,,113,2018-10-06,215,2023-09-02,39,2018-10-06,75,2022-10-08,,,,,https://boardgamegeek.com/boardgame/97207
139976,Cthulhu Wars,"['Sandy Petersen', 'Lincoln Petersen']","['Kev Adams', 'Peter Bartholdy', 'Ian Brumby', 'Jo Brumby', 'Sonny Bundgaard', 'Chaz Elliott', 'Mark Evans (I)', 'Rich Fleider', 'Richard Luong', 'Andrew May', 'Stephen May (II)', 'Neil McKenzie']",2015,2,4,14,120,90,120,"['Petersen Games', 'Arclight Games', 'BoardM Factory', 'Fabrika Igr', 'Green Eye Games', 'Last Level', 'Pegasus Spiele']","['Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Crowdfunding: Kickstarter', 'Digital Implementations: VASSAL', 'Game: Cthulhu Wars', 'Mechanism: Tableau Building', 'Region: The World', 'Theme: Cthulhu Mythos', 'Theme: Villainy']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",,,,,2018-10-06,226,2018-10-06,296,2022-11-01,,,,,,,,,,,,,,,,,143,2019-11-09,196,2023-07-22,35,2019-10-05,51,2023-03-25,,,,,https://boardgamegeek.com/boardgame/139976
298047,Marvel United,"['Andrea Chiarvesio', 'Eric M. Lang']",['Édouard Guiton'],2020,1,4,14,40,40,40,"['CMON Global Limited', 'Spin Master Ltd.', 'ADC Blackfire Entertainment', 'BoardM Factory', 'Delta Vision Publishing', 'Galápagos Jogos', 'Geekach Games', 'Portal Games', 'SUNNY BIRD', 'Tower Tactic Games']","['Card Game', 'Comic Book / Strip', 'Fighting']","['Admin: Better Description Needed!', 'Comic Books: Marvel Universe', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Marvel United', 'Players: Games with Solitaire Rules', 'Theme: Chibis', 'Theme: Superheroes']","['Cooperative Game', 'Hand Management', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",,,,,2020-09-19,292,2023-08-19,3829,2020-09-19,,,,,,,,,51,2022-08-28,1087,2020-09-19,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/298047
22545,Age of Empires III: The Age of Discovery,['Glenn Drover'],"['Paul Niemeyer', ""Jacoby O'Connor"", 'James Provenzale']",2007,2,5,10,120,90,120,"['Tropical Games', 'ADC Blackfire Entertainment', 'Edge Entertainment', 'Idea Edizioni', 'Mass Games', 'Microsoft Game Studios', 'Pro Ludo', 'Quined White Goblin Games', 'Smart Ltd', 'Ubik']","['Civilization', 'Exploration', 'Renaissance', 'Video Game Theme']","['Continents: North America', 'Continents: South America', 'Country: England', 'Country: France', 'Country: Netherlands', 'Country: Portugal', 'Country: Spain', 'Digital Implementations: VASSAL', 'Game: Empires (Glenn Drover)', 'History: Age of Discovery', 'Region: Caribbean Sea', 'Theme: Colonial']","['Area Majority / Influence', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2018-10-06,142,2018-10-06,294,2023-09-02,,,,,,,,,,,,,,,,,106,2018-10-06,202,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/22545
230253,Star Realms: Frontiers,"['Robert Dougherty', 'Darwin Kastle']",[],2018,1,4,12,45,20,45,"['Wise Wizard Games', 'Devir', 'Hobby World', 'IELLO', 'IUVI Games']","['Card Game', 'Fighting', 'Science Fiction']","['Crowdfunding: Kickstarter', 'Game: Star Realms', 'Players: Games with Solitaire Rules']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Player Elimination', 'Solo / Solitaire Game', 'Take That']",,,,,2018-11-17,288,2022-12-31,1964,2018-11-17,,,,,8,2019-07-06,12,2019-06-15,,,,,,,,,184,2022-12-31,441,2019-06-15,,,,,,,,,https://boardgamegeek.com/boardgame/230253
156546,Monikers,"['Alex Hague', 'Justin Vickers']","['Cécile Gariépy', 'Alex Hague']",2015,4,16,17,60,30,60,"['CMYK', 'Palm Court']","['Card Game', 'Humor', 'Mature / Adult', 'Party Game', 'Print & Play']","['Crowdfunding: Kickstarter', 'Traditional Games: Charades']","['Acting', 'Communication Limits', 'Open Drafting', 'Role Playing', 'Singing', 'Team-Based Game']",,,,,2018-10-06,294,2023-05-06,443,2018-10-20,,,,,,,,,,,,,4,2021-02-20,9,2018-10-20,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/156546
244271,Dice Throne: Season Two – Battle Chest,"['Nate Chatellier', 'Manny Trembley']","['Gavan Brown', 'Manny Trembley']",2018,2,6,8,40,20,40,"['Lucky Duck Games', 'Rawstone', 'Roxley']","['Card Game', 'Dice', 'Fantasy', 'Fighting']","['Components: Game Trayz Inside', 'Crowdfunding: Kickstarter', 'Game: Dice Throne']","['Dice Rolling', 'Take That', 'Team-Based Game', 'Variable Player Powers']",,,,,2019-01-26,291,2023-01-21,1336,2019-01-26,,,,,,,,,40,2021-06-26,131,2019-07-20,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/244271
38453,Space Alert,['Vlaada Chvátil'],"['Radim Pech', 'Milan Vavroň']",2008,1,5,12,30,30,30,"['Czech Games Edition', 'Albi', 'Asmodee', 'Devir', 'Heidelberger Spieleverlag', 'HomoLudicus', 'IELLO', 'Magellan', 'New Games Order, LLC', 'One Moment Games', 'Quined White Goblin Games', 'Rebel Sp. z o.o.', 'Red Glove', 'Rio Grande Games']","['Electronic', 'Real-time', 'Science Fiction', 'Space Exploration']","['Components: Compact Discs (CDs)', 'Components: Miniatures', 'Mechanism: Artificial Player', 'Players: Games with Solitaire Rules']","['Action Queue', 'Area Movement', 'Cooperative Game', 'Elapsed Real Time Ending', 'Hand Management', 'Real-Time', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",,,,,2018-10-06,158,2018-10-06,298,2023-09-02,,,,,,,,,,,,,,,,,,,,,49,2018-10-06,86,2023-08-05,,,,,https://boardgamegeek.com/boardgame/38453
46213,Telestrations,['(Uncredited)'],['(Uncredited)'],2009,4,8,12,30,30,30,"['Användbart Litet Företag', 'Broadway Toys LTD', 'Competo / Marektoy', 'Crown & Andrews Ltd.', 'Desyllas Games', 'Goliath Games', 'Ideal', 'Korea Boardgames Co., Ltd.', 'Magellan', 'MESAboardgames', 'The Op', 'Plasto', 'Randolph', 'Rebel Sp. z o.o.', 'REXhry', 'Siam Board Games', 'WOW! (What a World of Entertainment AB)', 'テンデイズゲームズ(TendaysGames)']","['Humor', 'Party Game', 'Real-time']","['Components: Dry Erase Markers / Dry Erase Surfaces', 'Components: Sand Timers', 'Game: Telestrations', 'Mechanism: Drawing', 'Mechanism: Give a Clue / Get a Clue', 'Misc: LongPack Games']","['Drawing', 'Paper-and-Pencil']",,,,,2018-10-06,225,2019-01-19,299,2023-09-02,,,,,,,,,,,,,11,2018-11-17,16,2023-05-29,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/46213
160477,Onitama,['Shimpei Sato'],"['Jun Kondo', 'Mariusz Szmerdt']",2014,2,2,10,20,15,20,"['conception', 'Arcane Wonders', 'Days of Wonder', 'DICE TOWER ESSENTIALS', 'Igiari', 'Maldito Games', 'minimalGames', 'Pegasus Spiele', 'Raven Distribution', 'Studio Supernova', 'YOKA Games']",['Abstract Strategy'],"['Category: Combinatorial', 'Components: 5 x 5 Grids', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Game: Onitama', 'Players: Two Player Only Games', 'Series: Dice Tower Essentials']","['Grid Movement', 'Hand Management', 'Pattern Movement', 'Square Grid', 'Static Capture']",8,2018-10-06,19,2023-03-04,2018-10-06,182,2018-10-13,300,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/160477
187617,Nemo's War (Second Edition),['Chris Taylor (I)'],"[""Ian O'Toole""]",2017,1,4,13,120,60,120,"['Victory Point Games', 'Arclight Games', 'Frosted Games', 'Galakta', 'Game Salute', 'Maldito Games', 'YOKA Games']","['Adventure', 'Exploration', 'Nautical', 'Novel-based', 'Science Fiction', 'Travel', 'Wargame']","['Authors: Jules Verne', 'Books: 20,000 Leagues Under the Sea', 'Components: Gems/Crystals', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', ""Game: Nemo's War"", 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules', 'Theme: Submarines']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Push Your Luck', 'Simulation', 'Solo / Solitaire Game', 'Stat Check Resolution']",,,,,2019-11-09,251,2021-01-30,346,2019-11-09,,,,,,,,,,,,,,,,,,,,,35,2021-02-20,48,2023-08-05,,,,,https://boardgamegeek.com/boardgame/187617
154203,Imperial Settlers,['Ignacy Trzewiczek'],"['Mateusz Bielski', 'Tomasz Jedruszek', 'Jarosław Marcinek', 'Rafał Szyma']",2014,1,4,10,90,45,90,"['Portal Games', 'Arclight Games', 'Edge Entertainment', 'FunBox Jogos', 'Gém Klub Kft.', 'MYBG Co., Ltd.', 'Pegasus Spiele', 'Pendragon Game Studio', 'REXhry', 'White Goblin Games', 'Zvezda']","['Ancient', 'Card Game', 'City Building', 'Civilization']","['Ancient: Rome', 'Components: Multi-Use Cards', 'Country: Egypt', 'Country: Japan', 'Digital Implementations: Tabletopia', 'Game: Imperial Settlers', 'Mechanism: Tableau Building', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules']","['Closed Drafting', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Open Drafting', 'Solo / Solitaire Game', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers']",,,,,2018-10-06,136,2018-10-06,302,2023-08-19,,,,,,,,,,,,,,,,,118,2018-10-06,234,2023-08-12,,,,,,,,,https://boardgamegeek.com/boardgame/154203
181279,Fury of Dracula (Third/Fourth Edition),"['Frank Brooks', 'Stephen Hand', 'Kevin Wilson']","['Chris Beck', 'Samuel R. Shimota']",2015,2,5,14,180,120,180,"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Arclight Games', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Game Harbor', 'Games Workshop Ltd.', 'Giochi Uniti', 'Heidelberger Spieleverlag', 'Hobby World', 'WizKids (I)']","['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']","['Books: Dracula', 'Components: Map (Continental / National scale)', 'Components: Miniatures', 'Continents: Europe', 'Creatures: Vampires', 'Digital Implementations: Steam', 'Game: Fury of Dracula', 'Mechanism: Hidden Movement', 'Players: One versus Many']","['Card Play Conflict Resolution', 'Hand Management', 'Hidden Movement', 'Point to Point Movement', 'Resource to Move', 'Rock-Paper-Scissors', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",,,,,2019-08-03,192,2019-08-03,303,2023-09-02,,,,,,,,,,,,,,,,,,,,,47,2019-08-03,80,2023-08-26,,,,,https://boardgamegeek.com/boardgame/181279
143693,Glass Road,['Uwe Rosenberg'],['Dennis Lohausen'],2013,1,4,13,80,20,80,"['Feuerland Spiele', 'Capstone Games', 'Cranio Creations', 'Filosofia Éditions', 'Grok Games', 'Lacerta', 'Maldito Games', 'Mayfair Games', 'MTS Games', 'Toy Box Games', 'White Goblin Games', 'Z-Man Games', 'テンデイズゲームズ(TendaysGames)']","['City Building', 'Economic', 'Industry / Manufacturing', 'Medieval']","['Country: Germany', 'Game: Glass Road', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Region: Bavaria (Germany)', 'Series: Harvest (Uwe Rosenberg)']","['Automatic Resource Growth', 'End Game Bonuses', 'Follow', 'Once-Per-Game Abilities', 'Open Drafting', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Progressive', 'Variable Set-up']",,,,,2018-10-06,208,2018-10-06,304,2023-09-02,,,,,,,,,,,,,,,,,135,2018-10-06,211,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/143693
240980,Blood on the Clocktower,['Steven Medway'],"['Micaela Dawn', 'Aidan Roberts', 'John Van Fleet', 'Grace VanFleet']",2022,5,20,15,120,30,120,['The Pandemonium Institute'],"['Bluffing', 'Horror', 'Murder/Mystery', 'Party Game']","['Crowdfunding: Kickstarter', 'Game: Werewolf / Mafia']","['Betting and Bluffing', 'Deduction', 'Hidden Roles', 'Negotiation', ""Prisoner's Dilemma"", 'Rock-Paper-Scissors', 'Roles with Asymmetric Information', 'Team-Based Game', 'Variable Player Powers', 'Voting']",,,,,2019-09-07,305,2023-09-02,3126,2019-09-07,,,,,,,,,,,,,2,2023-07-15,163,2019-09-07,339,2023-01-07,1024,2021-07-17,,,,,,,,,https://boardgamegeek.com/boardgame/240980
291572,Oath: Chronicles of Empire and Exile,['Cole Wehrle'],['Kyle Ferrin'],2021,1,6,10,150,45,150,"['Leder Games', '2Tomatoes Games', 'CMON Global Limited', 'CrowD Games', 'Delta Vision Publishing', 'Fox in the Box', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MeepleBR', 'MS Edizioni', 'Portal Games', 'Spielworxx']","['Economic', 'Fantasy', 'Negotiation', 'Political', 'Territory Building']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Negotiation', 'Scenario / Mission / Campaign Game', 'Storytelling', 'Variable Set-up']",,,,,2020-10-31,304,2023-07-29,4945,2020-10-31,,,,,,,,,,,,,,,,,204,2023-08-19,1543,2021-01-16,80,2023-06-03,677,2021-03-06,314,2021-06-05,314,2021-06-05,https://boardgamegeek.com/boardgame/291572
93260,Summoner Wars: Master Set,['Colby Dauch'],"['JJ Ariosa', 'Gary Simpson']",2011,2,4,9,60,30,60,"['Plaid Hat Games', 'Cube Factory of Ideas', 'Filosofia Éditions', 'Galápagos Jogos', 'MINDOK', 'Raven Distribution']","['Card Game', 'Fantasy', 'Fighting']","['Components: Multi-Use Cards', 'Game: Summoner Wars']","['Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Stat Check Resolution', 'Variable Player Powers']",,,,,2018-10-06,150,2018-10-06,307,2023-09-02,,,,,13,2018-10-20,20,2023-01-28,,,,,,,,,124,2018-10-06,228,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/93260
54138,Imperial 2030,['Mac Gerdts'],['Alexander Jung'],2009,2,6,12,180,120,180,"['PD-Verlag', 'Cranio Creations', 'Egmont Polska', 'The Game Master BV', 'Hobby World', 'Pensamento Coletivo', 'Rio Grande Games', 'Wargames Club Publishing']","['Economic', 'Nautical', 'Political']","['Category: Combinatorial', 'Components: Map (Global Scale)', 'Series: Rondel (Mac Gerdts)']","['Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']",,,,,2018-10-06,176,2018-10-06,308,2023-09-02,,,,,,,,,,,,,,,,,103,2018-10-06,197,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/54138
323612,Bitoku,['Germán P. Millán'],['Edu Valls'],2021,1,4,12,120,120,120,"['Devir', 'Board Game Rookie', 'CMON Global Limited', 'Hobby World', 'IELLO', 'Keep Exploring Games', 'Portal Games', 'Reflexshop', 'REXhry', 'Schwerkraft-Verlag']","['Fantasy', 'Mythology']","['Animals: Rats', 'Animals: Turtles', 'Country: Japan', 'Digital Implementations: Tabletopia', 'Theme: Trees and Forests']","['Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Income', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement with Dice Workers']",,,,,2021-10-30,309,2023-09-02,4731,2021-10-30,,,,,,,,,,,,,,,,,188,2023-08-26,937,2022-01-08,,,,,,,,,https://boardgamegeek.com/boardgame/323612
48726,Alien Frontiers,['Tory Niemann'],"['Piotr Burzykowski', 'Karim Chakroun', 'Ross Grams', 'Mark Maxwell']",2010,2,4,13,90,90,90,"['Clever Mojo Games', 'CMON Global Limited', 'Game Salute', 'Hobby World', 'LocWorks', '株式会社ケンビル (KenBill)']","['Dice', 'Science Fiction', 'Space Exploration']","['Components: Dice as Playing Units', 'Creatures: Aliens / Extraterrestrials', 'Crowdfunding: Kickstarter', 'Crowdfunding: Ulule', 'Digital Implementations: Tabletopia', 'Digital Implementations: VASSAL', 'Game: Alien Frontiers']","['Area Majority / Influence', 'Dice Rolling', 'Open Drafting', 'Worker Placement with Dice Workers']",,,,,2018-10-06,168,2018-10-06,310,2023-09-02,,,,,,,,,,,,,,,,,125,2018-10-06,229,2023-07-08,,,,,,,,,https://boardgamegeek.com/boardgame/48726
59294,Runewars,['Corey Konieczka'],"['Kevin Childress', 'Jesper Ejsing', 'Moy Shin Hung', 'Andrew Navaro', 'Brian Schomburg', 'WiL Springer']",2010,2,4,14,240,180,240,"['Fantasy Flight Games', 'Edge Entertainment', 'Galakta', 'Giochi Uniti', 'Heidelberger Spieleverlag', 'Stupor Mundi', 'Wargames Club Publishing']","['Adventure', 'Fantasy', 'Fighting', 'Wargame']","['Components: Miniatures', 'Mechanism: 4X', 'Series: Fantasy Flight Big Box', 'Setting: The Realms of Terrinoth']","['Area Majority / Influence', 'Auction/Bidding', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Simultaneous Action Selection', 'Variable Player Powers']",,,,,2018-10-06,154,2018-10-06,311,2023-09-02,,,,,,,,,,,,,,,,,114,2018-10-06,216,2023-07-08,37,2018-12-01,67,2023-06-24,,,,,https://boardgamegeek.com/boardgame/59294
209685,Century: Spice Road,['Emerson Matsuuchi'],"['Chris Quilliams', 'David Richards', 'Fernanda Suárez']",2017,2,5,8,45,30,45,"['Plan B Games', 'ABACUSSPIELE', 'Arclight Games', 'Asmodee', 'Broadway Toys LTD', 'Cube Factory of Ideas', 'Devir', 'Edinorog', 'Enigma (Bergsala Enigma)', 'Esdevium', 'Ideal Board Games', 'Mandoo Games', 'Ninive Games', 'Piatnik']","['Card Game', 'Economic', 'Medieval']","['Digital Implementations: Board Game Arena', 'Game: Century (Plan B Games)']","['Action Retrieval', 'Auction: Dutch', 'Contracts', 'Deck, Bag, and Pool Building', 'Hand Management', 'Increase Value of Unchosen Resources', 'Open Drafting', 'Set Collection']",,,,,2018-10-06,207,2018-10-06,312,2023-09-02,,,,,,,,,24,2018-11-17,62,2023-08-19,,,,,161,2018-10-06,212,2021-10-09,,,,,,,,,https://boardgamegeek.com/boardgame/209685
257499,Arkham Horror (Third Edition),"['Nikki Valens', 'Richard Launius', 'Kevin Wilson']","['Justin Adams', 'W. T. Arnold', 'Anders Finér']",2018,1,6,14,180,120,180,"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Arclight Games', 'Asterion Press', 'Delta Vision Publishing', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Geekach Games', 'Hobby World', 'Korea Boardgames Co., Ltd.']","['Adventure', 'Fighting', 'Horror', 'Novel-based']","['Game: Arkham Horror', 'Game: Arkham Horror (Third Edition)', 'Players: Games with Solitaire Rules', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Theme: Cthulhu Mythos']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Point to Point Movement', 'Stat Check Resolution', 'Variable Player Powers']",,,,,2018-11-17,292,2022-09-03,1745,2018-11-17,,,,,,,,,,,,,,,,,,,,,65,2021-03-06,267,2018-11-17,,,,,https://boardgamegeek.com/boardgame/257499
227789,Heaven & Ale,"['Michael Kiesling', 'Andreas Schmidt']",['Christian Fiore'],2017,2,4,12,90,60,90,"['eggertspiele', 'Arclight Games', 'Ediciones MasQueOca', 'Pegasus Spiele', 'Piatnik']","['Economic', 'Farming', 'Industry / Manufacturing']","['Food & Drink: Beer', 'Religious: Monks/Abbots & Monasteries/Abbeys']","['Grid Coverage', 'Highest-Lowest Scoring', 'Once-Per-Game Abilities', 'Rondel', 'Tile Placement', 'Track Movement', 'Turn Order: Claim Action', 'Turn Order: Pass Order']",,,,,2018-10-06,255,2020-03-21,369,2018-10-06,,,,,,,,,,,,,,,,,146,2019-12-28,210,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/227789
245655,The King's Dilemma,"['Hjalmar Hach', 'Lorenzo Silva']","['Giorgio Baroni', 'Giulia Ghigini']",2019,3,5,14,60,45,60,"['Horrible Guild', '999 Games', 'Asmodee', 'CrowD Games', 'DiceTree Games', 'Galakta', 'Ghenos Games', 'Grok Games', 'HeidelBÄR Games', 'Hobby Japan', 'IELLO', 'One Moment Games', 'Yellow Star', 'Yellowstar Games']","['Fantasy', 'Negotiation', 'Political']","['Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Mechanism: Legacy', 'Misc: Limited Replayability']","['Bias', 'Bribery', 'End Game Bonuses', 'Legacy Game', 'Storytelling', 'Voting']",,,,,2019-11-02,315,2023-09-02,4325,2019-11-02,,,,,,,,,,,,,,,,,,,,,51,2023-01-14,612,2019-11-02,,,,,https://boardgamegeek.com/boardgame/245655
270633,Aeon's End: The New Age,"['Jenny Iglesias', 'Nick Little (I)', 'Kevin Riley']",['Gong Studios'],2019,1,4,14,60,60,60,"['Action Phase Games', 'Indie Boards & Cards', 'Matagot', 'Portal Games']","['Card Game', 'Fantasy', 'Science Fiction']","['Crowdfunding: Kickstarter', ""Game: Aeon's End"", 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Variable Phase Order', 'Variable Player Powers']",,,,,2019-09-07,316,2023-08-26,2513,2019-09-07,,,,,2,2022-01-29,2,2022-01-29,,,,,,,,,150,2023-07-22,432,2020-02-08,,,,,,,,,https://boardgamegeek.com/boardgame/270633
54,Tikal,"['Michael Kiesling', 'Wolfgang Kramer']","['Mariusz Gandzel', 'Paul Mafayon', 'Christophe Swal', 'Franz Vohwinkel']",1999,2,4,10,90,90,90,"['Ravensburger', 'Super Meeple', 'ABACUSSPIELE', 'Conclave Editora', 'DV Games', 'Egmont Polska', 'Gém Klub Kft.', 'Hobby Game Mall', 'Keep Exploring Games', 'Maldito Games', 'Rio Grande Games', 'Siam Board Games', 'YOKA Games', 'Zvezda']","['Exploration', 'Territory Building']","['Country: Guatemala', 'Crowdfunding: Spieleschmiede', 'Promotional: Promo Board Games', 'Series: The Mask Trilogy (Kramer / Kiesling)', 'Theme: Archaeology / Paleontology', 'Theme: Mayans', 'Theme: Native Americans / First Peoples', 'Theme: Tropical']","['Action Points', 'Area Majority / Influence', 'Auction/Bidding', 'Grid Movement', 'Hexagon Grid', 'Layering', 'Map Addition', 'Modular Board', 'Set Collection', 'Tile Placement', 'Victory Points as a Resource']",,,,,2018-10-06,212,2018-10-06,317,2023-09-02,,,,,,,,,,,,,,,,,158,2018-10-06,236,2023-05-13,,,,,,,,,https://boardgamegeek.com/boardgame/54
